t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4,time_s
1784751772.2494962,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3100000023841858,-0.1700000017881393,0.270000010728836,-0.0,-0.3100000023841858,0.1700000017881393,-0.270000010728836,0.0,-0.108500000834465,0.0595000006258487,-0.0945000037550926,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.479759216308594
1784751772.2696133,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.2199999988079071,-0.1199999973177909,0.1899999976158142,-0.0,17.58905829089407,-2.5211276314957702,17.619058292086162,-2.641127628813561,6.156170401812924,-0.8823946710235195,6.166670402230157,-0.9243946700847464,0.1583015246180466,-0.0226901486834619,0.1585715246287754,-0.023770148659322,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,33.499876260757446
1784751772.2895184,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.2199999988079071,-0.1199999973177909,0.1899999976158142,-0.0,17.58905829089407,-2.5211276314957702,17.619058292086162,-2.641127628813561,6.156170401812924,-0.8823946710235195,6.166670402230157,-0.9243946700847464,0.3166030492360932,-0.0453802973669238,0.3171430492575509,-0.0475402973186441,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,33.51978135108948
1784751772.3094964,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2199999988079071,-0.1199999973177909,0.1899999976158142,-0.0,-0.2199999988079071,0.1199999973177909,-0.1899999976158142,0.0,-0.0769999995827674,0.0419999990612268,-0.0664999991655349,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.539759397506714
1784751772.329494,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3799999952316284,-0.0799999982118606,0.3600000143051147,-0.0,-0.3799999952316284,0.0799999982118606,-0.3600000143051147,0.0,-0.1329999983310699,0.0279999993741512,-0.1260000050067901,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.55975699424744
1784751772.3494916,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3799999952316284,-0.0799999982118606,0.3600000143051147,-0.0,-0.3799999952316284,0.0799999982118606,-0.3600000143051147,0.0,-0.1329999983310699,0.0279999993741512,-0.1260000050067901,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.57975459098816
1784751772.3695655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4900000095367431,-0.0599999986588954,0.25,-0.0,-0.4900000095367431,0.0599999986588954,-0.25,0.0,-0.17150000333786,0.0209999995306134,-0.0875,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.599828481674194
1784751772.3894804,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4900000095367431,-0.0599999986588954,0.25,-0.0,-0.4900000095367431,0.0599999986588954,-0.25,0.0,-0.17150000333786,0.0209999995306134,-0.0875,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.61974334716797
1784751772.4095592,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4900000095367431,-0.0599999986588954,0.25,-0.0,-0.4900000095367431,0.0599999986588954,-0.25,0.0,-0.17150000333786,0.0209999995306134,-0.0875,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.639822244644165
1784751772.4294834,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.3400000035762787,-0.0399999991059303,0.1800000071525573,-0.0,17.469058286125698,-2.601127629707631,17.62905828254942,-2.641127628813561,6.114170400143994,-0.9103946703976707,6.170170398892297,-0.9243946700847464,0.1572215245751313,-0.0234101486673686,0.1586615245429447,-0.023770148659322,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,33.659746408462524
1784751772.4495108,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.3400000035762787,-0.0399999991059303,0.1800000071525573,-0.0,17.469058286125698,-2.601127629707631,17.62905828254942,-2.641127628813561,6.114170400143994,-0.9103946703976707,6.170170398892297,-0.9243946700847464,0.3144430491502626,-0.0468202973347373,0.3173230490858895,-0.0475402973186441,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,33.679773807525635
1784751772.469542,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4699999988079071,-0.0299999993294477,0.3499999940395355,-0.0,-0.4699999988079071,0.0299999993294477,-0.3499999940395355,0.0,-0.1644999995827674,0.0104999997653067,-0.1224999979138374,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.69980502128601
1784751772.489485,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4699999988079071,-0.0299999993294477,0.3499999940395355,-0.0,-0.4699999988079071,0.0299999993294477,-0.3499999940395355,0.0,-0.1644999995827674,0.0104999997653067,-0.1224999979138374,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.71974802017212
1784751772.5094872,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4699999988079071,-0.0299999993294477,0.3499999940395355,-0.0,-0.4699999988079071,0.0299999993294477,-0.3499999940395355,0.0,-0.1644999995827674,0.0104999997653067,-0.1224999979138374,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.739750146865845
1784751772.529475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.550000011920929,-0.25,0.4699999988079071,-0.0,-0.550000011920929,0.25,-0.4699999988079071,0.0,-0.1925000041723251,0.0875,-0.1644999995827674,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.759737968444824
1784751772.5494802,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.550000011920929,-0.25,0.4699999988079071,-0.0,-0.550000011920929,0.25,-0.4699999988079071,0.0,-0.1925000041723251,0.0875,-0.1644999995827674,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.77974319458008
1784751772.5695553,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3899999856948852,-0.1700000017881393,0.3300000131130218,-0.0,-0.3899999856948852,0.1700000017881393,-0.3300000131130218,0.0,-0.1364999949932098,0.0595000006258487,-0.1155000045895576,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.79981827735901
1784751772.589507,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.3899999856948852,-0.1700000017881393,0.3300000131130218,-0.0,17.41905830400709,-2.471127627025422,17.479058276588955,-2.641127628813561,6.096670406402482,-0.8648946694588976,6.117670396806134,-0.9243946700847464,0.1567715247360638,-0.0222401486432287,0.1573115244893006,-0.023770148659322,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,33.819770097732544
1784751772.6095316,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.3899999856948852,-0.1700000017881393,0.3300000131130218,-0.0,17.41905830400709,-2.471127627025422,17.479058276588955,-2.641127628813561,6.096670406402482,-0.8648946694588976,6.117670396806134,-0.9243946700847464,0.3135430494721276,-0.0444802972864575,0.3146230489786012,-0.0475402973186441,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,33.839794635772705
1784751772.6294951,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.270000010728836,-0.1199999973177909,0.2300000041723251,-0.0,-0.270000010728836,0.1199999973177909,-0.2300000041723251,0.0,-0.0945000037550926,0.0419999990612268,-0.0805000014603137,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.859758138656616
1784751772.6494942,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.270000010728836,-0.1199999973177909,0.2300000041723251,-0.0,-0.270000010728836,0.1199999973177909,-0.2300000041723251,0.0,-0.0945000037550926,0.0419999990612268,-0.0805000014603137,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.87975716590881
1784751772.6699753,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4199999868869781,-0.0799999982118606,0.3899999856948852,-0.0,-0.4199999868869781,0.0799999982118606,-0.3899999856948852,0.0,-0.1469999954104423,0.0279999993741512,-0.1364999949932098,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.900238275527954
1784751772.6894834,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4199999868869781,-0.0799999982118606,0.3899999856948852,-0.0,-0.4199999868869781,0.0799999982118606,-0.3899999856948852,0.0,-0.1469999954104423,0.0279999993741512,-0.1364999949932098,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.91974639892578
1784751772.71015,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4199999868869781,-0.0799999982118606,0.3899999856948852,-0.0,-0.4199999868869781,0.0799999982118606,-0.3899999856948852,0.0,-0.1469999954104423,0.0279999993741512,-0.1364999949932098,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.94041299819946
1784751772.7295036,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2899999916553497,-0.0599999986588954,0.270000010728836,-0.0,-0.2899999916553497,0.0599999986588954,-0.270000010728836,0.0,-0.1014999970793724,0.0209999995306134,-0.0945000037550926,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,33.95976662635803
1784751772.7495272,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.2899999916553497,-0.0599999986588954,0.270000010728836,-0.0,17.519058298046627,-2.5811276301546657,17.53905827897314,-2.641127628813561,6.131670404316319,-0.9033946705541328,6.138670397640599,-0.9243946700847464,0.1576715246824196,-0.0232301486713919,0.1578515245107583,-0.023770148659322,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,33.97979021072388
1784751772.7697947,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.2000000029802322,-0.0399999991059303,0.1899999976158142,-0.0,17.609058286721744,-2.601127629707631,17.619058292086162,-2.641127628813561,6.16317040035261,-0.9103946703976707,6.166670402230157,-0.9243946700847464,0.3161530492629153,-0.0466402973387606,0.3164230491395338,-0.0475402973186441,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,34.00005769729614
1784751772.7895224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2000000029802322,-0.0399999991059303,0.1899999976158142,-0.0,-0.2000000029802322,0.0399999991059303,-0.1899999976158142,0.0,-0.0700000010430812,0.0139999996870756,-0.0664999991655349,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.01978540420532
1784751772.809511,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2000000029802322,-0.0399999991059303,0.1899999976158142,-0.0,-0.2000000029802322,0.0399999991059303,-0.1899999976158142,0.0,-0.0700000010430812,0.0139999996870756,-0.0664999991655349,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.03977394104004
1784751772.8294933,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3700000047683716,-0.0299999993294477,0.1299999952316284,-0.0,-0.3700000047683716,0.0299999993294477,-0.1299999952316284,0.0,-0.12950000166893,0.0104999997653067,-0.0454999983310699,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.0597562789917
1784751772.8495216,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3700000047683716,-0.0299999993294477,0.1299999952316284,-0.0,-0.3700000047683716,0.0299999993294477,-0.1299999952316284,0.0,-0.12950000166893,0.0104999997653067,-0.0454999983310699,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.079784631729126
1784751772.86957,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2599999904632568,-0.0199999995529651,0.0900000035762786,-0.0,-0.2599999904632568,0.0199999995529651,-0.0900000035762786,0.0,-0.0909999966621398,0.0069999998435378,-0.0315000012516975,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.0998330116272
1784751772.8895166,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2599999904632568,-0.0199999995529651,0.0900000035762786,-0.0,-0.2599999904632568,0.0199999995529651,-0.0900000035762786,0.0,-0.0909999966621398,0.0069999998435378,-0.0315000012516975,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.11977958679199
1784751772.9096537,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.2599999904632568,-0.0199999995529651,0.0900000035762786,-0.0,17.54905829923872,-2.621127629260596,17.719058286125698,-2.641127628813561,6.142170404733552,-0.9173946702412086,6.2016704001439935,-0.9243946700847464,0.1579415246931484,-0.0235901486633453,0.1594715245751312,-0.023770148659322,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,34.13991665840149
1784751772.929634,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.1800000071525573,-0.0099999997764825,0.0700000002980232,-0.0,17.62905828254942,-2.631127629037078,17.739058289403953,-2.641127628813561,6.170170398892297,-0.9208946701629774,6.208670401291383,-0.9243946700847464,0.3166030492360933,-0.047270297324679,0.3191230491797668,-0.0475402973186441,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-14,34.15989708900452
1784751772.9494915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1800000071525573,-0.0099999997764825,0.0700000002980232,-0.0,-0.1800000071525573,0.0099999997764825,-0.0700000002980232,0.0,-0.063000002503395,0.0034999999217689,-0.0245000001043081,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.17975449562073
1784751772.9697118,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0099999997764825,0.5,-0.0,-0.3499999940395355,0.0099999997764825,-0.5,0.0,-0.1224999979138374,0.0034999999217689,-0.175,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.19997477531433
1784751772.9894884,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0099999997764825,0.5,-0.0,-0.3499999940395355,0.0099999997764825,-0.5,0.0,-0.1224999979138374,0.0034999999217689,-0.175,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.21975135803223
1784751773.0096433,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0099999997764825,0.5,-0.0,-0.3499999940395355,0.0099999997764825,-0.5,0.0,-0.1224999979138374,0.0034999999217689,-0.175,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.239906311035156
1784751773.0294783,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.25,-0.0099999997764825,0.3499999940395355,-0.0,-0.25,0.0099999997764825,-0.3499999940395355,0.0,-0.0875,0.0034999999217689,-0.1224999979138374,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.25974130630493
1784751773.049477,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.25,-0.0099999997764825,0.3499999940395355,-0.0,-0.25,0.0099999997764825,-0.3499999940395355,0.0,-0.0875,0.0034999999217689,-0.1224999979138374,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.27974009513855
1784751773.0696034,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.1700000017881393,-0.0,0.2399999946355819,-0.0,17.639058287913837,-2.641127628813561,17.569058295066394,-2.641127628813561,6.173670400769843,-0.9243946700847464,6.149170403273238,-0.9243946700847464,0.1587515245912245,-0.023770148659322,0.1581215246555975,-0.023770148659322,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,34.29986643791199
1784751773.0895016,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.1700000017881393,-0.0,0.2399999946355819,-0.0,17.639058287913837,-2.641127628813561,17.569058295066394,-2.641127628813561,6.173670400769843,-0.9243946700847464,6.149170403273238,-0.9243946700847464,0.3175030491824491,-0.0475402973186441,0.3162430493111951,-0.0475402973186441,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,34.319764614105225
1784751773.109709,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1700000017881393,-0.0,0.2399999946355819,-0.0,-0.1700000017881393,0.0,-0.2399999946355819,0.0,-0.0595000006258487,0.0,-0.0839999981224536,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.33997201919556
1784751773.1294818,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0,0.4000000059604645,-0.0,-0.3499999940395355,0.0,-0.4000000059604645,0.0,-0.1224999979138374,0.0,-0.1400000020861625,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.35974478721619
1784751773.1496727,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0,0.4000000059604645,-0.0,-0.3499999940395355,0.0,-0.4000000059604645,0.0,-0.1224999979138374,0.0,-0.1400000020861625,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.37993574142456
1784751773.1697097,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2399999946355819,-0.0,0.2800000011920929,-0.0,-0.2399999946355819,0.0,-0.2800000011920929,0.0,-0.0839999981224536,0.0,-0.0980000004172325,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.399972677230835
1784751773.1894991,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2399999946355819,-0.0,0.2800000011920929,-0.0,-0.2399999946355819,0.0,-0.2800000011920929,0.0,-0.0839999981224536,0.0,-0.0980000004172325,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.419762134552
1784751773.209502,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2399999946355819,-0.0,0.2800000011920929,-0.0,-0.2399999946355819,0.0,-0.2800000011920929,0.0,-0.0839999981224536,0.0,-0.0980000004172325,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.439764976501465
1784751773.229784,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.0599999986588954,-0.0,0.1899999976158142,-0.0,0.0599999986588954,0.0,-0.1899999976158142,0.0,0.0209999995306134,0.0,-0.0664999991655349,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.460047006607056
1784751773.249684,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,-0.0599999986588954,-0.0,0.1899999976158142,-0.0,17.869058288360872,-2.641127628813561,17.619058292086162,-2.641127628813561,6.254170400926305,-0.9243946700847464,6.166670402230157,-0.9243946700847464,0.1608215245952478,-0.023770148659322,0.1585715246287754,-0.023770148659322,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,34.479947090148926
1784751773.26975,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.1899999976158142,-0.0,0.1400000005960464,-0.0,17.619058292086162,-2.641127628813561,17.66905828910593,-2.641127628813561,6.166670402230157,-0.9243946700847464,6.184170401187076,-0.9243946700847464,0.3193930492240233,-0.0475402973186441,0.3175930492307288,-0.0475402973186441,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-14,34.50001311302185
1784751773.2895055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1899999976158142,-0.0,0.1400000005960464,-0.0,-0.1899999976158142,0.0,-0.1400000005960464,0.0,-0.0664999991655349,0.0,-0.0490000002086162,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.519768476486206
1784751773.3095033,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1899999976158142,-0.0,0.1400000005960464,-0.0,-0.1899999976158142,0.0,-0.1400000005960464,0.0,-0.0664999991655349,0.0,-0.0490000002086162,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.53976631164551
1784751773.3294723,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3600000143051147,-0.0,0.3199999928474426,-0.2300000041723251,-0.3600000143051147,0.0,-0.3199999928474426,0.2300000041723251,-0.1260000050067901,0.0,-0.1119999974966049,0.0805000014603137,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.55973529815674
1784751773.3496668,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3600000143051147,-0.0,0.3199999928474426,-0.2300000041723251,-0.3600000143051147,0.0,-0.3199999928474426,0.2300000041723251,-0.1260000050067901,0.0,-0.1119999974966049,0.0805000014603137,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.5799298286438
1784751773.3697002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.25,-0.0,0.2300000041723251,-0.1599999964237213,-0.25,0.0,-0.2300000041723251,0.1599999964237213,-0.0875,0.0,-0.0805000014603137,0.0559999987483024,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.59996318817139
1784751773.3895164,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.25,-0.0,0.2300000041723251,-0.1599999964237213,-0.25,0.0,-0.2300000041723251,0.1599999964237213,-0.0875,0.0,-0.0805000014603137,0.0559999987483024,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.61977934837341
1784751773.409519,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.25,-0.0,0.2300000041723251,-0.1599999964237213,17.559058289701976,-2.641127628813561,17.57905828552965,-2.48112763238984,6.145670401395692,-0.9243946700847464,6.152670399935378,-0.8683946713364439,0.1580315246073177,-0.023770148659322,0.1582115245697668,-0.0223301486915085,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,34.6397819519043
1784751773.4295163,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.1800000071525573,-0.0,0.1599999964237213,-0.1099999994039535,17.62905828254942,-2.641127628813561,17.649058293278255,-2.531127629409608,6.170170398892297,-0.9243946700847464,6.177170402647389,-0.8858946702933627,0.3166930491502625,-0.0475402973186441,0.3170530492092711,-0.045110297356195,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-20,-14,34.65977931022644
1784751773.4494982,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1800000071525573,-0.0,0.1599999964237213,-0.1099999994039535,-0.1800000071525573,0.0,-0.1599999964237213,0.1099999994039535,-0.063000002503395,0.0,-0.0559999987483024,0.0384999997913837,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.67976117134094
1784751773.469603,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0,0.5600000023841858,-0.0799999982118606,-0.3499999940395355,0.0,-0.5600000023841858,0.0799999982118606,-0.1224999979138374,0.0,-0.196000000834465,0.0279999993741512,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.69986605644226
1784751773.489493,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0,0.5600000023841858,-0.0799999982118606,-0.3499999940395355,0.0,-0.5600000023841858,0.0799999982118606,-0.1224999979138374,0.0,-0.196000000834465,0.0279999993741512,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.71975588798523
1784751773.509488,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3499999940395355,-0.0,0.5600000023841858,-0.0799999982118606,-0.3499999940395355,0.0,-0.5600000023841858,0.0799999982118606,-0.1224999979138374,0.0,-0.196000000834465,0.0279999993741512,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.73975110054016
1784751773.5295024,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2399999946355819,-0.0,0.3899999856948852,-0.050000000745058,-0.2399999946355819,0.0,-0.3899999856948852,0.050000000745058,-0.0839999981224536,0.0,-0.1364999949932098,0.0175000002607703,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.75976538658142
1784751773.5494857,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2399999946355819,-0.0,0.3899999856948852,-0.050000000745058,-0.2399999946355819,0.0,-0.3899999856948852,0.050000000745058,-0.0839999981224536,0.0,-0.1364999949932098,0.0175000002607703,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0,34.7797486782074
